cve_ent_mun,cve_ent,entidad,cve_mun,municipio,alimentos_carta_y_comida_corrida,antojitos,pescados_y_mariscos,comida_rapida,tacos_tortas,autoservicio,otro_tipo_para_llevar,ing_lab,ocupados,desocupados,pob,pob_muj,pob_hom,pob_0_4,pob_5_9,pob_10_14,pob_15_19,pob_20_24,pob_25_29,pob_30_34,pob_35_39,pob_40_44,pob_45_49,pob_50_54,pob_55_59,pob_60_64,pob_65_more
32048,32,Zacatecas,048,Tlaltenango de Sánchez Román,11.0,111.0,5.0,20.0,59.0,2.0,7.0,7329.77,10112.0,437.0,28340.0,14431.0,13909.0,2569.0,2656.0,2561.0,2507.0,2441.0,2384.0,2171.0,1848.0,1586.0,1471.0,1350.0,1232.0,1059.0,2505.0
32049,32,Zacatecas,049,Valparaíso,7.0,39.0,4.0,16.0,29.0,0.0,4.0,6856.6,9925.0,245.0,34995.0,17728.0,17267.0,2983.0,3133.0,3247.0,3035.0,2587.0,2269.0,2033.0,1927.0,1894.0,1895.0,1796.0,1687.0,1622.0,4887.0
32050,32,Zacatecas,050,Vetagrande,0.0,4.0,0.0,1.0,7.0,0.0,0.0,,,,10623.0,5376.0,5247.0,1096.0,1057.0,1035.0,969.0,894.0,878.0,833.0,735.0,633.0,579.0,520.0,437.0,315.0,642.0
32051,32,Zacatecas,051,Villa de Cos,8.0,44.0,6.0,31.0,17.0,0.0,1.0,3897.54,27945.0,769.0,37313.0,18526.0,18787.0,3445.0,3640.0,3585.0,3249.0,2805.0,2661.0,2618.0,2479.0,2341.0,2299.0,2070.0,1713.0,1370.0,3038.0
32052,32,Zacatecas,052,Villa García,1.0,24.0,2.0,9.0,16.0,0.0,2.0,6558.72,8178.0,846.0,20306.0,10237.0,10069.0,2098.0,2206.0,2111.0,1803.0,1558.0,1609.0,1612.0,1398.0,1180.0,1041.0,869.0,728.0,616.0,1477.0
32053,32,Zacatecas,053,Villa González Ortega,1.0,14.0,2.0,7.0,11.0,0.0,0.0,3762.57,5925.0,470.0,14035.0,7220.0,6815.0,1467.0,1437.0,1429.0,1336.0,1150.0,1038.0,951.0,832.0,761.0,755.0,675.0,559.0,471.0,1174.0
32054,32,Zacatecas,054,Villa Hidalgo,0.0,17.0,2.0,9.0,10.0,0.0,0.0,1877.31,7685.0,,20278.0,10200.0,10078.0,2051.0,2097.0,2102.0,1977.0,1704.0,1536.0,1463.0,1356.0,1178.0,1032.0,905.0,782.0,635.0,1460.0
32055,32,Zacatecas,055,Villanueva,10.0,69.0,9.0,22.0,48.0,2.0,3.0,,,,31980.0,16307.0,15673.0,2705.0,2784.0,2790.0,2639.0,2337.0,2193.0,2098.0,1954.0,1821.0,1795.0,1757.0,1657.0,1482.0,3968.0
32056,32,Zacatecas,056,Zacatecas,134.0,305.0,41.0,101.0,222.0,32.0,44.0,7421.03,48024.0,3552.0,156434.0,80352.0,76082.0,12439.0,12814.0,12587.0,13280.0,14030.0,13834.0,12467.0,11058.0,10165.0,10017.0,9459.0,8241.0,6230.0,9813.0
32057,32,Zacatecas,057,Trancoso,3.0,30.0,1.0,11.0,10.0,0.0,0.0,6537.04,7025.0,281.0,20440.0,10323.0,10117.0,2204.0,2236.0,2117.0,1979.0,1830.0,1718.0,1547.0,1341.0,1169.0,1058.0,914.0,716.0,516.0,1095.0
32058,32,Zacatecas,058,Santa María de la Paz,1.0,2.0,0.0,2.0,4.0,1.0,0.0,,,,2864.0,1442.0,1422.0,253.0,246.0,235.0,214.0,196.0,192.0,183.0,165.0,160.0,168.0,160.0,142.0,133.0,417.0
4001,04,Campeche,001,Calkiní,14.0,118.0,22.0,51.0,60.0,2.0,26.0,5791.44,22427.0,340.0,64269.0,32644.0,31625.0,5318.0,5423.0,5271.0,5470.0,5765.0,5754.0,5180.0,4389.0,3752.0,3522.0,3252.0,2901.0,2499.0,5773.0
4002,04,Campeche,002,Campeche,160.0,611.0,61.0,259.0,354.0,29.0,131.0,7025.42,127463.0,5405.0,322756.0,167084.0,155672.0,24964.0,25856.0,24856.0,25294.0,26661.0,27908.0,27073.0,25212.0,23077.0,21149.0,18236.0,15380.0,12530.0,24560.0
4003,04,Campeche,003,Carmen,152.0,385.0,108.0,221.0,332.0,28.0,68.0,9192.71,100774.0,6953.0,280167.0,140645.0,139522.0,24142.0,23500.0,22234.0,22484.0,24582.0,27164.0,26173.0,22721.0,19630.0,17558.0,14694.0,11435.0,8437.0,15413.0
4004,04,Campeche,004,Champotón,36.0,204.0,37.0,75.0,91.0,3.0,37.0,5396.72,52538.0,1003.0,101675.0,50668.0,51007.0,9453.0,9740.0,9427.0,8933.0,8349.0,8212.0,8020.0,7365.0,6465.0,5756.0,4952.0,4160.0,3381.0,7462.0
4005,04,Campeche,005,Hecelchakán,4.0,64.0,8.0,19.0,19.0,0.0,5.0,5052.33,15470.0,143.0,35222.0,17647.0,17575.0,3361.0,3233.0,2907.0,2851.0,3021.0,3176.0,2948.0,2502.0,2137.0,1942.0,1718.0,1469.0,1206.0,2751.0
4006,04,Campeche,006,Hopelchén,12.0,52.0,5.0,19.0,10.0,0.0,12.0,5255.8,11743.0,146.0,44780.0,21902.0,22878.0,4778.0,4737.0,4479.0,4198.0,3873.0,3665.0,3343.0,2860.0,2410.0,2139.0,1873.0,1656.0,1454.0,3315.0
4007,04,Campeche,007,Palizada,2.0,19.0,1.0,3.0,10.0,0.0,3.0,5913.64,5040.0,,10000.0,4943.0,5057.0,903.0,951.0,890.0,801.0,704.0,704.0,751.0,753.0,693.0,606.0,495.0,418.0,382.0,949.0
4008,04,Campeche,008,Tenabo,3.0,29.0,5.0,11.0,15.0,0.0,5.0,,,,12121.0,5901.0,6220.0,1116.0,1066.0,917.0,933.0,1040.0,1137.0,1073.0,880.0,730.0,683.0,606.0,514.0,446.0,980.0
4009,04,Campeche,009,Escárcega,13.0,118.0,9.0,36.0,49.0,2.0,22.0,3467.42,54770.0,3803.0,64373.0,32571.0,31802.0,6347.0,6700.0,6557.0,6157.0,5445.0,5006.0,4688.0,4278.0,3858.0,3552.0,3032.0,2466.0,1976.0,4311.0
4010,04,Campeche,010,Calakmul,15.0,31.0,1.0,12.0,12.0,1.0,3.0,2084.65,9835.0,,32174.0,15813.0,16361.0,3714.0,3937.0,3912.0,3434.0,2683.0,2327.0,2203.0,1974.0,1683.0,1446.0,1191.0,1019.0,876.0,1775.0
4011,04,Campeche,011,Candelaria,15.0,38.0,3.0,21.0,27.0,0.0,3.0,3420.28,20209.0,156.0,49474.0,24419.0,25055.0,5340.0,5496.0,5387.0,4786.0,3895.0,3498.0,3356.0,3152.0,2886.0,2631.0,2252.0,1905.0,1579.0,3311.0
5002,05,Coahuila de Zaragoza,002,Acuña,51.0,84.0,6.0,81.0,83.0,7.0,7.0,6296.03,68425.0,4316.0,164667.0,81911.0,82756.0,17072.0,16399.0,15686.0,14818.0,13968.0,13851.0,13425.0,12636.0,11391.0,9639.0,7445.0,5789.0,4513.0,8035.0
5003,05,Coahuila de Zaragoza,003,Allende,13.0,9.0,3.0,20.0,18.0,1.0,4.0,,,,24960.0,12625.0,12335.0,2266.0,2214.0,2225.0,2229.0,2048.0,1829.0,1611.0,1525.0,1622.0,1716.0,1499.0,1170.0,925.0,2081.0
5004,05,Coahuila de Zaragoza,004,Arteaga,18.0,13.0,3.0,6.0,8.0,1.0,2.0,8102.79,25453.0,1604.0,25815.0,12601.0,13214.0,2373.0,2348.0,2341.0,2251.0,1984.0,1779.0,1694.0,1644.0,1625.0,1609.0,1398.0,1165.0,1006.0,2598.0
5005,05,Coahuila de Zaragoza,005,Candela,0.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,1971.0,936.0,1035.0,172.0,176.0,159.0,142.0,118.0,114.0,115.0,118.0,123.0,128.0,117.0,97.0,87.0,305.0
5006,05,Coahuila de Zaragoza,006,Castaños,12.0,9.0,1.0,18.0,14.0,2.0,6.0,7584.81,10137.0,1635.0,30992.0,15468.0,15524.0,2939.0,2687.0,2651.0,2670.0,2614.0,2504.0,2223.0,1957.0,1902.0,1983.0,1813.0,1473.0,1137.0,2439.0
5007,05,Coahuila de Zaragoza,007,Cuatro Ciénegas,6.0,5.0,1.0,11.0,8.0,0.0,0.0,13844.74,5814.0,,14793.0,7312.0,7481.0,1365.0,1382.0,1403.0,1306.0,1095.0,967.0,942.0,944.0,945.0,934.0,806.0,662.0,586.0,1456.0
5009,05,Coahuila de Zaragoza,009,Francisco I. Madero,15.0,74.0,9.0,22.0,27.0,2.0,16.0,5444.98,16144.0,1541.0,65435.0,32734.0,32701.0,6312.0,6133.0,6005.0,5787.0,5289.0,4994.0,4671.0,4271.0,3995.0,3872.0,3516.0,3030.0,2494.0,5066.0
5010,05,Coahuila de Zaragoza,010,Frontera,36.0,65.0,8.0,61.0,49.0,10.0,21.0,7190.62,61262.0,12575.0,89065.0,44270.0,44795.0,8384.0,8032.0,7575.0,7580.0,7587.0,7328.0,6517.0,5831.0,5597.0,5639.0,5171.0,4302.0,3328.0,6194.0
5011,05,Coahuila de Zaragoza,011,General Cepeda,5.0,7.0,1.0,8.0,3.0,0.0,1.0,4553.39,5130.0,285.0,13680.0,6549.0,7131.0,1254.0,1219.0,1200.0,1142.0,1019.0,931.0,871.0,818.0,785.0,767.0,692.0,641.0,628.0,1713.0
5012,05,Coahuila de Zaragoza,012,Guerrero,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1978.0,931.0,1047.0,166.0,178.0,170.0,155.0,136.0,130.0,128.0,121.0,120.0,122.0,121.0,108.0,89.0,234.0
5013,05,Coahuila de Zaragoza,013,Hidalgo,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,1906.0,930.0,976.0,239.0,226.0,185.0,155.0,148.0,156.0,144.0,114.0,88.0,89.0,95.0,89.0,69.0,109.0
5014,05,Coahuila de Zaragoza,014,Jiménez,1.0,5.0,0.0,7.0,2.0,1.0,1.0,,,,11082.0,5452.0,5630.0,1020.0,989.0,1009.0,1006.0,893.0,762.0,705.0,702.0,699.0,695.0,618.0,505.0,421.0,1058.0
5015,05,Coahuila de Zaragoza,015,Juárez,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,1743.0,835.0,908.0,146.0,145.0,150.0,158.0,141.0,118.0,110.0,109.0,108.0,108.0,103.0,89.0,76.0,182.0
5016,05,Coahuila de Zaragoza,016,Lamadrid,1.0,0.0,0.0,0.0,1.0,2.0,0.0,,,,2014.0,975.0,1039.0,149.0,155.0,159.0,145.0,121.0,116.0,124.0,125.0,127.0,135.0,130.0,113.0,104.0,311.0
5017,05,Coahuila de Zaragoza,017,Matamoros,13.0,206.0,13.0,54.0,42.0,6.0,21.0,6508.69,52083.0,3289.0,120851.0,60322.0,60529.0,11719.0,11682.0,11509.0,10947.0,9802.0,9163.0,9023.0,8542.0,7618.0,6734.0,5830.0,5120.0,4363.0,8799.0
5018,05,Coahuila de Zaragoza,018,Monclova,112.0,105.0,20.0,186.0,157.0,29.0,39.0,7969.31,93418.0,11261.0,254558.0,127919.0,126639.0,22159.0,21204.0,20520.0,20710.0,20553.0,19912.0,18053.0,16708.0,16789.0,17416.0,16159.0,13644.0,10821.0,19910.0
5019,05,Coahuila de Zaragoza,019,Morelos,2.0,3.0,2.0,5.0,7.0,0.0,2.0,,,,9564.0,4710.0,4854.0,917.0,905.0,882.0,824.0,730.0,684.0,656.0,605.0,557.0,556.0,532.0,463.0,393.0,860.0
5020,05,Coahuila de Zaragoza,020,Múzquiz,23.0,10.0,14.0,50.0,63.0,1.0,9.0,7297.3,37791.0,4327.0,76609.0,37847.0,38762.0,6905.0,6730.0,6661.0,6590.0,6169.0,5690.0,5133.0,4726.0,4649.0,4818.0,4508.0,3886.0,3231.0,6913.0
5021,05,Coahuila de Zaragoza,021,Nadadores,0.0,0.0,0.0,5.0,1.0,0.0,0.0,,,,7230.0,3587.0,3643.0,586.0,592.0,567.0,570.0,561.0,536.0,489.0,461.0,467.0,481.0,436.0,378.0,330.0,776.0
5022,05,Coahuila de Zaragoza,022,Nava,14.0,10.0,2.0,13.0,19.0,0.0,8.0,,,,33491.0,16300.0,17191.0,3454.0,3291.0,3266.0,3191.0,2878.0,2538.0,2278.0,2143.0,2104.0,2073.0,1817.0,1451.0,1083.0,1924.0
5023,05,Coahuila de Zaragoza,023,Ocampo,3.0,0.0,0.0,7.0,2.0,0.0,2.0,7018.77,4070.0,,11640.0,5600.0,6040.0,1164.0,1138.0,1118.0,1027.0,870.0,799.0,780.0,752.0,731.0,695.0,588.0,485.0,429.0,1064.0
5024,05,Coahuila de Zaragoza,024,Parras,25.0,35.0,9.0,30.0,25.0,2.0,2.0,5652.98,17139.0,2440.0,49067.0,23974.0,25093.0,4195.0,4291.0,4480.0,4406.0,3862.0,3459.0,3277.0,3147.0,3125.0,3142.0,2802.0,2378.0,2059.0,4444.0
5025,05,Coahuila de Zaragoza,025,Piedras Negras,86.0,49.0,11.0,145.0,182.0,19.0,25.0,7886.62,57238.0,1767.0,179190.0,89123.0,90067.0,18134.0,17316.0,16132.0,15760.0,15384.0,14714.0,13225.0,11889.0,11253.0,11005.0,9744.0,7805.0,5843.0,10986.0
5026,05,Coahuila de Zaragoza,026,Progreso,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,3695.0,1783.0,1912.0,331.0,311.0,326.0,335.0,299.0,249.0,218.0,207.0,212.0,227.0,215.0,180.0,151.0,434.0
5027,05,Coahuila de Zaragoza,027,Ramos Arizpe,44.0,93.0,6.0,61.0,59.0,5.0,29.0,8079.01,34901.0,1488.0,105455.0,51650.0,53805.0,11440.0,10525.0,9435.0,8999.0,9122.0,9837.0,9538.0,8188.0,6924.0,5991.0,4607.0,3305.0,2529.0,5015.0
5028,05,Coahuila de Zaragoza,028,Sabinas,29.0,25.0,10.0,57.0,115.0,6.0,14.0,5775.75,15858.0,1948.0,70427.0,35099.0,35328.0,6228.0,6035.0,5848.0,5903.0,5741.0,5410.0,4958.0,4588.0,4439.0,4539.0,4239.0,3575.0,2855.0,6069.0
5029,05,Coahuila de Zaragoza,029,Sacramento,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,2648.0,1304.0,1344.0,229.0,226.0,215.0,209.0,206.0,203.0,198.0,187.0,172.0,162.0,148.0,129.0,109.0,255.0
5030,05,Coahuila de Zaragoza,030,Saltillo,341.0,626.0,59.0,426.0,439.0,101.0,192.0,9474.68,308270.0,21684.0,881364.0,441649.0,439715.0,82948.0,78746.0,74483.0,75312.0,76806.0,75172.0,68147.0,61165.0,57158.0,55026.0,48169.0,39616.0,30850.0,57766.0
5031,05,Coahuila de Zaragoza,031,San Buenaventura,3.0,6.0,1.0,16.0,8.0,3.0,2.0,6633.82,10518.0,,26204.0,13085.0,13119.0,2215.0,2090.0,1981.0,2042.0,2130.0,2123.0,1883.0,1655.0,1664.0,1801.0,1671.0,1387.0,1150.0,2412.0
5032,05,Coahuila de Zaragoza,032,San Juan de Sabinas,18.0,6.0,14.0,34.0,57.0,2.0,6.0,,,,47894.0,24354.0,23540.0,3959.0,3722.0,3691.0,3733.0,3610.0,3435.0,3178.0,2907.0,2838.0,3055.0,3061.0,2815.0,2423.0,5467.0
5033,05,Coahuila de Zaragoza,033,San Pedro,19.0,140.0,14.0,51.0,44.0,7.0,11.0,5395.28,72861.0,488.0,119105.0,59572.0,59533.0,11565.0,11252.0,11004.0,10451.0,9298.0,8467.0,7980.0,7513.0,7160.0,7048.0,6430.0,5499.0,4626.0,10812.0
5034,05,Coahuila de Zaragoza,034,Sierra Mojada,3.0,4.0,1.0,8.0,1.0,1.0,1.0,,,,7922.0,3806.0,4116.0,834.0,771.0,736.0,707.0,666.0,620.0,563.0,532.0,524.0,496.0,398.0,311.0,246.0,518.0
5035,05,Coahuila de Zaragoza,035,Torreón,342.0,1766.0,115.0,481.0,437.0,75.0,174.0,7199.74,354055.0,15429.0,754337.0,385242.0,369095.0,65709.0,64914.0,62845.0,62277.0,61349.0,60373.0,56529.0,52260.0,49330.0,47647.0,43599.0,37905.0,30640.0,58960.0
5036,05,Coahuila de Zaragoza,036,Viesca,2.0,12.0,0.0,3.0,3.0,0.0,0.0,5586.9,25723.0,2493.0,24114.0,11829.0,12285.0,2417.0,2439.0,2297.0,2093.0,1848.0,1744.0,1682.0,1550.0,1405.0,1295.0,1140.0,1030.0,928.0,2246.0
5037,05,Coahuila de Zaragoza,037,Villa Unión,5.0,1.0,0.0,5.0,2.0,0.0,0.0,,,,6918.0,3367.0,3551.0,632.0,647.0,631.0,588.0,525.0,500.0,481.0,450.0,427.0,411.0,360.0,305.0,274.0,687.0
5038,05,Coahuila de Zaragoza,038,Zaragoza,4.0,4.0,1.0,10.0,18.0,1.0,1.0,,,,14332.0,7131.0,7201.0,1418.0,1291.0,1220.0,1199.0,1144.0,1059.0,931.0,850.0,859.0,885.0,804.0,683.0,581.0,1408.0
6001,06,Colima,001,Armería,13.0,74.0,66.0,31.0,104.0,1.0,10.0,6384.45,25611.0,1197.0,32810.0,16279.0,16531.0,3057.0,2980.0,2927.0,2806.0,2559.0,2428.0,2310.0,2132.0,1960.0,1901.0,1727.0,1496.0,1305.0,3222.0
6002,06,Colima,002,Colima,201.0,226.0,57.0,180.0,503.0,30.0,137.0,7208.64,98083.0,6638.0,171674.0,88047.0,83627.0,12507.0,12997.0,12910.0,13430.0,13874.0,14020.0,13142.0,11921.0,10908.0,10614.0,10183.0,9473.0,8378.0,17317.0
6003,06,Colima,003,Comala,24.0,23.0,0.0,18.0,46.0,0.0,6.0,6716.72,19446.0,580.0,24207.0,12010.0,12197.0,1990.0,2068.0,2074.0,2053.0,1979.0,1923.0,1805.0,1665.0,1531.0,1420.0,1250.0,1094.0,959.0,2396.0
6004,06,Colima,004,Coquimatlán,9.0,11.0,3.0,21.0,49.0,1.0,10.0,5600.47,13944.0,87.0,22453.0,11105.0,11348.0,1777.0,1910.0,1966.0,1980.0,1890.0,1765.0,1623.0,1491.0,1365.0,1319.0,1219.0,1072.0,930.0,2146.0
6005,06,Colima,005,Cuauhtémoc,11.0,30.0,7.0,26.0,70.0,2.0,15.0,7463.06,27591.0,477.0,33322.0,16574.0,16748.0,2523.0,2765.0,2817.0,2678.0,2400.0,2271.0,2342.0,2455.0,2399.0,2221.0,1906.0,1642.0,1465.0,3438.0
6006,06,Colima,006,Ixtlahuacán,3.0,7.0,0.0,6.0,24.0,0.0,3.0,,,,6170.0,3056.0,3114.0,504.0,497.0,515.0,499.0,445.0,431.0,445.0,437.0,414.0,392.0,335.0,280.0,252.0,724.0
6007,06,Colima,007,Manzanillo,146.0,237.0,114.0,133.0,498.0,27.0,128.0,8023.34,114402.0,4649.0,206757.0,102247.0,104510.0,18674.0,18330.0,17411.0,16901.0,17252.0,18472.0,18133.0,16274.0,14216.0,12779.0,10903.0,8759.0,6649.0,12004.0
6008,06,Colima,008,Minatitlán,3.0,16.0,2.0,7.0,27.0,0.0,1.0,5772.87,10637.0,556.0,9806.0,4698.0,5108.0,842.0,867.0,876.0,853.0,800.0,766.0,703.0,640.0,611.0,593.0,525.0,441.0,359.0,930.0
6009,06,Colima,009,Tecomán,48.0,284.0,56.0,90.0,338.0,7.0,57.0,6400.43,99060.0,2633.0,136597.0,67624.0,68973.0,13417.0,12888.0,12255.0,12004.0,11660.0,11375.0,10585.0,9497.0,8513.0,7796.0,6761.0,5694.0,4619.0,9533.0
6010,06,Colima,010,Villa de Álvarez,52.0,188.0,40.0,166.0,371.0,21.0,85.0,7855.4,89966.0,5357.0,153449.0,78544.0,74905.0,12255.0,12771.0,12846.0,13147.0,13318.0,13620.0,13345.0,12482.0,11517.0,10515.0,8618.0,6567.0,4672.0,7776.0
7001,07,Chiapas,001,Acacoyagua,2.0,29.0,6.0,12.0,24.0,0.0,16.0,,,,20142.0,10044.0,10098.0,2312.0,2216.0,2156.0,1966.0,1646.0,1473.0,1382.0,1248.0,1120.0,1006.0,861.0,763.0,650.0,1343.0
7002,07,Chiapas,002,Acala,6.0,23.0,2.0,15.0,41.0,1.0,12.0,4338.61,17836.0,,34995.0,17638.0,17357.0,3330.0,3396.0,3253.0,3005.0,2818.0,2842.0,2770.0,2489.0,2140.0,1895.0,1697.0,1489.0,1217.0,2654.0
7003,07,Chiapas,003,Acapetahua,9.0,46.0,3.0,16.0,22.0,0.0,13.0,7541.07,11060.0,395.0,31479.0,15726.0,15753.0,3090.0,2908.0,2974.0,2973.0,2705.0,2421.0,2190.0,1976.0,1825.0,1768.0,1611.0,1375.0,1111.0,2552.0
7004,07,Chiapas,004,Altamirano,13.0,15.0,1.0,11.0,18.0,0.0,34.0,,,,36542.0,18153.0,18389.0,4364.0,4693.0,4493.0,3962.0,3414.0,3089.0,2690.0,2207.0,1774.0,1456.0,1149.0,936.0,773.0,1542.0
7005,07,Chiapas,005,Amatán,3.0,3.0,1.0,5.0,2.0,0.0,3.0,,,,21991.0,10847.0,11144.0,2530.0,2559.0,2545.0,2350.0,2024.0,1793.0,1579.0,1331.0,1095.0,943.0,807.0,682.0,561.0,1192.0
7006,07,Chiapas,006,Amatenango de la Frontera,0.0,17.0,0.0,5.0,11.0,1.0,5.0,1410.88,34680.0,,34329.0,17657.0,16672.0,3823.0,3805.0,3662.0,3229.0,2721.0,2567.0,2418.0,2132.0,1883.0,1741.0,1554.0,1328.0,1090.0,2376.0
7007,07,Chiapas,007,Amatenango del Valle,4.0,0.0,0.0,4.0,3.0,0.0,1.0,,,,10926.0,5673.0,5253.0,1395.0,1385.0,1209.0,1075.0,992.0,914.0,775.0,639.0,537.0,476.0,406.0,335.0,266.0,522.0
7008,07,Chiapas,008,Ángel Albino Corzo,16.0,56.0,5.0,18.0,30.0,0.0,28.0,,,,31245.0,15680.0,15565.0,3387.0,3468.0,3481.0,3172.0,2701.0,2496.0,2357.0,2053.0,1716.0,1498.0,1284.0,1056.0,842.0,1734.0
7009,07,Chiapas,009,Arriaga,29.0,59.0,17.0,26.0,68.0,6.0,41.0,4311.52,8372.0,,44739.0,23106.0,21633.0,3814.0,3960.0,3873.0,3555.0,3214.0,3175.0,3213.0,3156.0,2987.0,2861.0,2636.0,2256.0,1843.0,4196.0
7010,07,Chiapas,010,Bejucal de Ocampo,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,8427.0,4194.0,4233.0,1055.0,1007.0,969.0,844.0,687.0,618.0,564.0,475.0,386.0,345.0,320.0,295.0,257.0,605.0
7011,07,Chiapas,011,Bella Vista,6.0,9.0,0.0,2.0,1.0,0.0,2.0,,,,22310.0,11239.0,11071.0,2524.0,2553.0,2435.0,2068.0,1703.0,1665.0,1638.0,1405.0,1151.0,1040.0,958.0,835.0,698.0,1637.0
7012,07,Chiapas,012,Berriozábal,31.0,21.0,4.0,31.0,28.0,1.0,26.0,5667.97,24512.0,,58123.0,29135.0,28988.0,6768.0,6271.0,5794.0,5461.0,5264.0,5264.0,4867.0,4098.0,3291.0,2654.0,2171.0,1829.0,1487.0,2904.0
7013,07,Chiapas,013,Bochil,17.0,17.0,5.0,20.0,35.0,0.0,16.0,,,,38682.0,19522.0,19160.0,5144.0,4917.0,4467.0,3964.0,3552.0,3251.0,2782.0,2229.0,1838.0,1657.0,1396.0,1101.0,848.0,1536.0
7014,07,Chiapas,014,El Bosque,3.0,4.0,0.0,3.0,7.0,0.0,2.0,,,,24819.0,12830.0,11989.0,3342.0,3275.0,3052.0,2686.0,2368.0,2135.0,1756.0,1379.0,1116.0,933.0,743.0,598.0,485.0,951.0
7015,07,Chiapas,015,Cacahoatán,7.0,62.0,7.0,24.0,33.0,0.0,27.0,,,,51088.0,26182.0,24906.0,5144.0,5185.0,5093.0,4797.0,4277.0,3904.0,3585.0,3212.0,2869.0,2704.0,2444.0,2072.0,1718.0,4084.0
7016,07,Chiapas,016,Catazajá,6.0,18.0,4.0,7.0,12.0,1.0,3.0,,,,19230.0,9532.0,9698.0,1518.0,1610.0,1610.0,1512.0,1375.0,1403.0,1424.0,1346.0,1247.0,1191.0,1125.0,1052.0,905.0,1912.0
7017,07,Chiapas,017,Cintalapa,30.0,119.0,11.0,78.0,101.0,2.0,78.0,4192.34,85531.0,23702.0,94888.0,47570.0,47318.0,9050.0,8877.0,8681.0,8523.0,8196.0,7869.0,7234.0,6527.0,5900.0,5385.0,4581.0,3743.0,3101.0,7221.0
7018,07,Chiapas,018,Coapilla,4.0,4.0,0.0,7.0,8.0,0.0,7.0,3158.39,15288.0,,10167.0,5150.0,5017.0,1202.0,1156.0,1118.0,1014.0,864.0,788.0,702.0,586.0,514.0,474.0,422.0,366.0,287.0,674.0
7019,07,Chiapas,019,Comitán de Domínguez,184.0,252.0,29.0,197.0,318.0,13.0,162.0,5831.68,56322.0,2247.0,173157.0,90514.0,82643.0,17605.0,16299.0,15371.0,15147.0,15411.0,15860.0,14732.0,12571.0,10703.0,9471.0,7993.0,6451.0,5137.0,10406.0
7020,07,Chiapas,020,La Concordia,15.0,21.0,9.0,28.0,35.0,1.0,51.0,2415.74,17329.0,559.0,51135.0,25421.0,25714.0,5162.0,5210.0,5236.0,4902.0,4314.0,4002.0,3806.0,3474.0,3086.0,2763.0,2315.0,1916.0,1576.0,3373.0
7021,07,Chiapas,021,Copainalá,12.0,25.0,1.0,13.0,27.0,0.0,13.0,,,,24298.0,12424.0,11874.0,2305.0,2495.0,2485.0,2226.0,1942.0,1909.0,1871.0,1658.0,1407.0,1259.0,1119.0,966.0,803.0,1853.0
7022,07,Chiapas,022,Chalchihuitán,1.0,2.0,0.0,3.0,7.0,0.0,8.0,,,,18250.0,9208.0,9042.0,2843.0,2742.0,2450.0,2077.0,1696.0,1411.0,1113.0,888.0,767.0,640.0,472.0,373.0,297.0,481.0
7023,07,Chiapas,023,Chamula,6.0,3.0,1.0,7.0,39.0,0.0,21.0,,,,96899.0,52148.0,44751.0,13708.0,13461.0,11981.0,10020.0,8457.0,7514.0,6200.0,4859.0,4112.0,3822.0,3311.0,2741.0,2213.0,4500.0
7024,07,Chiapas,024,Chanal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,13563.0,6801.0,6762.0,2316.0,2279.0,1843.0,1337.0,991.0,866.0,769.0,629.0,498.0,411.0,361.0,338.0,296.0,629.0
7025,07,Chiapas,025,Chapultenango,2.0,6.0,1.0,4.0,4.0,0.0,2.0,,,,8325.0,4157.0,4168.0,796.0,903.0,1004.0,916.0,683.0,547.0,530.0,514.0,475.0,420.0,355.0,320.0,285.0,577.0
7026,07,Chiapas,026,Chenalhó,8.0,2.0,0.0,3.0,8.0,0.0,9.0,,,,44165.0,22316.0,21849.0,6639.0,6384.0,5669.0,4871.0,4094.0,3503.0,2855.0,2296.0,1897.0,1564.0,1177.0,922.0,748.0,1546.0
7027,07,Chiapas,027,Chiapa de Corzo,65.0,73.0,20.0,69.0,85.0,1.0,39.0,5512.44,24977.0,2067.0,113221.0,57599.0,55622.0,11628.0,10741.0,9969.0,9564.0,9611.0,10162.0,9922.0,8565.0,7045.0,5970.0,5042.0,4329.0,3574.0,7099.0
7028,07,Chiapas,028,Chiapilla,0.0,0.0,0.0,3.0,5.0,0.0,3.0,,,,6489.0,3181.0,3308.0,626.0,582.0,569.0,540.0,522.0,533.0,521.0,463.0,409.0,383.0,329.0,271.0,223.0,518.0
7029,07,Chiapas,029,Chicoasén,4.0,14.0,9.0,2.0,13.0,1.0,6.0,,,,5653.0,2830.0,2823.0,602.0,561.0,506.0,471.0,479.0,506.0,481.0,405.0,326.0,289.0,258.0,215.0,173.0,381.0
7030,07,Chiapas,030,Chicomuselo,14.0,29.0,2.0,17.0,18.0,0.0,15.0,,,,38740.0,19499.0,19241.0,4093.0,4223.0,4178.0,3737.0,3185.0,3017.0,2915.0,2575.0,2150.0,1887.0,1678.0,1461.0,1204.0,2437.0
