"imun","idmes","asegurados","casos_diarios_prom","muertos_diarios_prom","hospitalizados_diarios_prom","tasa_empleabilidad"
32004,202005,233525,0,0,0,-15518
32004,202006,230798,2,0,1,-2727
32004,202007,228935,2,0,1,-1863
32004,202008,227751,0,0,0,-1184
32004,202009,227242,7,0,1,-509
32004,202010,228213,2,0,0,971
32005,201901,10468,0,0,0,0
32005,201902,10568,0,0,0,100
32005,201903,10601,0,0,0,33
32005,201904,10581,0,0,0,-20
32005,201905,10647,0,0,0,66
32005,201906,10805,0,0,0,158
32005,201907,11023,0,0,0,218
32005,201908,11016,0,0,0,-7
32005,201909,11250,0,0,0,234
32005,201910,11667,0,0,0,417
32005,201911,11604,0,0,0,-63
32005,201912,11200,0,0,0,-404
32005,202001,11341,0,0,0,141
32005,202002,11182,0,0,0,-159
32005,202003,11023,0,0,0,-159
32005,202004,10632,0,0,0,-391
32005,202005,10409,3,0,1,-223
32005,202006,10456,27,5,8,47
32005,202007,10814,56,7,18,358
32005,202008,10945,58,10,20,131
32005,202009,10913,39,8,14,-32
32005,202010,10954,32,3,11,41
32006,201901,126,0,0,0,0
32006,201902,147,0,0,0,21
32006,201903,154,0,0,0,7
32006,201904,179,0,0,0,25
32006,201905,186,0,0,0,7
32006,201906,192,0,0,0,6
32006,201907,178,0,0,0,-14
32006,201908,188,0,0,0,10
32006,201909,200,0,0,0,12
32006,201910,206,0,0,0,6
32006,201911,200,0,0,0,-6
32006,201912,200,0,0,0,0
32006,202001,200,0,0,0,0
32006,202002,206,0,0,0,6
32006,202003,192,0,0,0,-14
32006,202004,163,0,0,0,-29
32006,202005,161,2,0,1,-2
32006,202006,165,4,1,0,4
32006,202007,178,3,0,2,13
32006,202008,186,9,2,2,8
32006,202009,183,1,0,0,-3
32006,202010,180,4,0,0,-3
32007,201901,1120,0,0,0,0
32007,201902,1110,0,0,0,-10
32007,201903,1094,0,0,0,-16
32007,201904,1122,0,0,0,28
32007,201905,1122,0,0,0,0
32007,201906,1118,0,0,0,-4
32007,201907,1134,0,0,0,16
32007,201908,1097,0,0,0,-37
32007,201909,1100,0,0,0,3
32007,201910,1082,0,0,0,-18
32007,201911,1068,0,0,0,-14
32007,201912,1049,0,0,0,-19
32007,202001,1045,0,0,0,-4
32007,202002,1038,0,0,0,-7
32007,202003,1067,0,0,0,29
32007,202004,959,0,0,0,-108
32007,202005,966,0,0,0,7
32007,202006,971,2,0,1,5
32007,202007,952,20,0,5,-19
32007,202008,960,38,2,5,8
32007,202009,969,29,1,8,9
32007,202010,984,46,3,4,15
32008,201901,42166,0,0,0,0
32008,201902,42278,0,0,0,112
32008,201903,41918,0,0,0,-360
32008,201904,42284,0,0,0,366
32008,201905,42548,0,0,0,264
32008,201906,41627,0,0,0,-921
32008,201907,41339,0,0,0,-288
32008,201908,43076,0,0,0,1737
32008,201909,43536,0,0,0,460
32008,201910,43534,0,0,0,-2
32008,201911,43645,0,0,0,111
32008,201912,43056,0,0,0,-589
32008,202001,43844,0,0,0,788
32008,202002,43957,0,0,0,113
32008,202003,44256,0,0,0,299
32008,202004,43933,0,0,0,-323
32008,202005,43629,1,0,0,-304
32008,202006,42040,10,1,3,-1589
32008,202007,41482,4,0,0,-558
32008,202008,42629,9,2,5,1147
32008,202009,42693,6,4,3,64
32008,202010,42569,1,1,1,-124
32009,201901,1560,0,0,0,0
32009,201902,1569,0,0,0,9
32009,201903,1583,0,0,0,14
32009,201904,1578,0,0,0,-5
32009,201905,1556,0,0,0,-22
32009,201906,1564,0,0,0,8
32009,201907,1560,0,0,0,-4
32009,201908,1556,0,0,0,-4
32009,201909,1560,0,0,0,4
32009,201910,1571,0,0,0,11
32009,201911,1571,0,0,0,0
32009,201912,1574,0,0,0,3
32009,202001,1555,0,0,0,-19
32009,202002,1552,0,0,0,-3
32009,202003,1545,0,0,0,-7
32009,202004,1540,0,0,0,-5
32009,202005,1517,0,0,0,-23
32009,202006,1498,1,0,0,-19
32009,202007,1326,1,0,1,-172
32009,202008,1295,6,1,1,-31
32009,202009,1309,3,0,0,14
32009,202010,1292,5,1,2,-17
32010,201901,40133,0,0,0,0
32010,201902,39830,0,0,0,-303
32010,201903,39819,0,0,0,-11
32010,201904,39946,0,0,0,127
32010,201905,40418,0,0,0,472
32010,201906,40736,0,0,0,318
32010,201907,40586,0,0,0,-150
32010,201908,40357,0,0,0,-229
32010,201909,40655,0,0,0,298
32010,201910,40966,0,0,0,311
32010,201911,40958,0,0,0,-8
32010,201912,40623,0,0,0,-335
32010,202001,40549,0,0,0,-74
32010,202002,40679,0,0,0,130
32010,202003,40600,0,0,0,-79
32010,202004,39708,4,1,0,-892
32010,202005,39337,46,3,13,-371
32010,202006,38927,223,16,63,-410
32010,202007,39651,441,48,115,724
32010,202008,40611,347,37,99,960
32010,202009,40991,277,23,58,380
32010,202010,41312,624,43,83,321
32011,201901,17,0,0,0,0
32011,201902,14,0,0,0,-3
32011,201903,10,0,0,0,-4
32011,201904,10,0,0,0,0
32011,201905,10,0,0,0,0
32011,201906,9,0,0,0,-1
32011,201907,9,0,0,0,0
32011,201908,8,0,0,0,-1
32011,201909,11,0,0,0,3
32011,201910,12,0,0,0,1
32011,201911,16,0,0,0,4
32011,201912,16,0,0,0,0
32011,202001,28,0,0,0,12
32011,202002,41,0,0,0,13
32011,202003,32,0,0,0,-9
32011,202004,33,0,0,0,1
32011,202005,24,2,0,0,-9
32011,202006,26,5,0,0,2
32011,202007,23,0,0,0,-3
32011,202008,23,1,0,1,0
32011,202009,23,2,0,0,0
32011,202010,23,0,0,0,0
32012,201901,14,0,0,0,0
32012,201902,13,0,0,0,-1
32012,201903,13,0,0,0,0
32012,201904,21,0,0,0,8
32012,201905,25,0,0,0,4
32012,201906,20,0,0,0,-5
32012,201907,23,0,0,0,3
32012,201908,24,0,0,0,1
32012,201909,26,0,0,0,2
32012,201910,30,0,0,0,4
32012,201911,30,0,0,0,0
32012,201912,23,0,0,0,-7
32012,202001,20,0,0,0,-3
32012,202002,21,0,0,0,1
32012,202003,20,0,0,0,-1
32012,202004,20,0,0,0,0
32012,202005,30,0,0,0,10
32012,202006,26,1,0,0,-4
32012,202007,20,5,2,3,-6
32012,202008,24,5,0,2,4
32012,202009,26,7,1,2,2
32012,202010,27,9,0,2,1
32013,201901,411,0,0,0,0
32013,201902,413,0,0,0,2
32013,201903,414,0,0,0,1
32013,201904,422,0,0,0,8
32013,201905,422,0,0,0,0
32013,201906,422,0,0,0,0
32013,201907,425,0,0,0,3
32013,201908,424,0,0,0,-1
32013,201909,426,0,0,0,2
32013,201910,422,0,0,0,-4
32013,201911,427,0,0,0,5
32013,201912,432,0,0,0,5
32013,202001,434,0,0,0,2
32013,202002,449,0,0,0,15
32013,202003,454,0,0,0,5
32013,202004,438,0,0,0,-16
32013,202005,426,5,0,2,-12
32013,202006,428,1,0,1,2
32013,202007,424,8,0,6,-4
32013,202008,418,8,2,4,-6
32013,202009,418,4,2,2,0
32013,202010,417,10,1,4,-1
32014,201901,59,0,0,0,0
32014,201902,51,0,0,0,-8
32014,201903,47,0,0,0,-4
32014,201904,32,0,0,0,-15
32014,201905,28,0,0,0,-4
32014,201906,32,0,0,0,4
32014,201907,34,0,0,0,2
32014,201908,25,0,0,0,-9
32014,201909,19,0,0,0,-6
32014,201910,26,0,0,0,7
32014,201911,23,0,0,0,-3
32014,201912,29,0,0,0,6
32014,202001,34,0,0,0,5
32014,202002,24,0,0,0,-10
32014,202003,22,0,0,0,-2
32014,202004,22,0,0,0,0
32014,202005,25,0,0,0,3
32014,202006,26,7,1,6,1
32014,202007,24,10,3,3,-2
32014,202008,29,10,4,5,5
32014,202009,28,12,1,2,-1
32014,202010,26,14,2,4,-2
32015,201901,1,0,0,0,0
32015,201902,1,0,0,0,0
32015,201903,1,0,0,0,0
32015,201904,1,0,0,0,0
32015,201905,6,0,0,0,5
32015,201906,1,0,0,0,-5
32015,201907,1,0,0,0,0
32015,201908,5,0,0,0,4
32015,201909,6,0,0,0,1
32015,201910,1,0,0,0,-5
32015,201911,1,0,0,0,0
32015,201912,4,0,0,0,3
32015,202001,1,0,0,0,-3
32015,202002,1,0,0,0,0
32015,202003,1,0,0,0,0
32015,202004,1,0,0,0,0
32015,202005,1,0,0,0,0
32015,202006,1,0,0,0,0
32015,202007,1,2,0,1,0
32015,202008,1,1,1,1,0
32015,202009,1,1,0,0,0
32015,202010,1,0,0,0,0
32016,201901,616,0,0,0,0
32016,201902,622,0,0,0,6
32016,201903,605,0,0,0,-17
32016,201904,572,0,0,0,-33
32016,201905,559,0,0,0,-13
32016,201906,597,0,0,0,38
32016,201907,598,0,0,0,1
32016,201908,600,0,0,0,2
32016,201909,608,0,0,0,8
32016,201910,596,0,0,0,-12
32016,201911,553,0,0,0,-43
32016,201912,523,0,0,0,-30
32016,202001,522,0,0,0,-1
32016,202002,523,0,0,0,1
32016,202003,483,0,0,0,-40
32016,202004,442,0,0,0,-41
32016,202005,417,5,0,2,-25
32016,202006,442,4,2,3,25
32016,202007,469,10,2,4,27
32016,202008,471,10,4,7,2
32016,202009,481,15,3,2,10
32016,202010,503,18,5,6,22
32017,201901,177624,0,0,0,0
32017,201902,177590,0,0,0,-34
32017,201903,177063,0,0,0,-527
32017,201904,175467,0,0,0,-1596
32017,201905,175600,0,0,0,133
32017,201906,176150,0,0,0,550
32017,201907,175342,0,0,0,-808
32017,201908,174670,0,0,0,-672
32017,201909,177210,0,0,0,2540
32017,201910,179132,0,0,0,1922
32017,201911,180259,0,0,0,1127
32017,201912,178588,0,0,0,-1671
32017,202001,178646,0,0,0,58
32017,202002,179851,0,0,0,1205
32017,202003,179303,7,1,1,-548
32017,202004,174945,15,2,3,-4358
32017,202005,172878,31,0,5,-2067
32017,202006,171208,108,2,21,-1670
32017,202007,171873,442,17,79,665
32017,202008,173578,645,52,103,1705
32017,202009,173577,531,41,51,-1
32017,202010,174812,967,34,111,1235
32018,201901,97,0,0,0,0
32018,201902,93,0,0,0,-4
32018,201903,93,0,0,0,0
32018,201904,91,0,0,0,-2
32018,201905,91,0,0,0,0
32018,201906,89,0,0,0,-2
32018,201907,90,0,0,0,1
32018,201908,90,0,0,0,0
32018,201909,92,0,0,0,2
32018,201910,91,0,0,0,-1
32018,201911,90,0,0,0,-1
32018,201912,90,0,0,0,0
32018,202001,89,0,0,0,-1
32018,202002,89,0,0,0,0
32018,202003,87,0,0,0,-2
32018,202004,89,0,0,0,2
32018,202005,89,0,0,0,0
32018,202006,96,0,0,0,7
32018,202007,97,2,0,1,1
32018,202008,99,3,0,1,2
32018,202009,98,0,1,0,-1
32018,202010,97,2,0,0,-1
32019,201901,1332,0,0,0,0
32019,201902,1309,0,0,0,-23
32019,201903,1314,0,0,0,5
32019,201904,1310,0,0,0,-4
32019,201905,1292,0,0,0,-18
32019,201906,1276,0,0,0,-16
32019,201907,1261,0,0,0,-15
32019,201908,1275,0,0,0,14
32019,201909,1293,0,0,0,18
32019,201910,1316,0,0,0,23
32019,201911,1336,0,0,0,20
32019,201912,1326,0,0,0,-10
32019,202001,1307,0,0,0,-19
32019,202002,1318,0,0,0,11
32019,202003,1329,0,0,0,11
32019,202004,1342,0,0,0,13
32019,202005,1335,5,0,5,-7
32019,202006,1328,10,1,3,-7
32019,202007,1329,23,1,3,1
32019,202008,1332,30,1,3,3
32019,202009,1336,9,1,1,4
32019,202010,1352,43,0,6,16
32020,201901,4131,0,0,0,0
32020,201902,4098,0,0,0,-33
32020,201903,4128,0,0,0,30
32020,201904,4118,0,0,0,-10
32020,201905,4082,0,0,0,-36
32020,201906,4056,0,0,0,-26
32020,201907,4047,0,0,0,-9
32020,201908,3993,0,0,0,-54
32020,201909,4000,0,0,0,7
32020,201910,4076,0,0,0,76
32020,201911,4103,0,0,0,27
32020,201912,4087,0,0,0,-16
32020,202001,4035,0,0,0,-52
32020,202002,4050,0,0,0,15
32020,202003,4116,1,0,1,66
32020,202004,4069,26,4,9,-47
32020,202005,4071,5,4,5,2
32020,202006,4108,11,2,9,37
32020,202007,4083,27,4,13,-25
32020,202008,4118,28,13,16,35
32020,202009,4155,23,7,11,37
32020,202010,4190,121,12,35,35
32021,201901,56,0,0,0,0
32021,201902,38,0,0,0,-18
32021,201903,35,0,0,0,-3
32021,201904,16,0,0,0,-19
32021,201905,11,0,0,0,-5
32021,201906,11,0,0,0,0
32021,201907,8,0,0,0,-3
32021,201908,8,0,0,0,0
32021,201909,7,0,0,0,-1
32021,201910,15,0,0,0,8
32021,201911,13,0,0,0,-2
32021,201912,13,0,0,0,0
32021,202001,12,0,0,0,-1
32021,202002,4,0,0,0,-8
32021,202003,4,0,0,0,0
32021,202004,13,0,0,0,9
32021,202005,12,0,0,0,-1
32021,202006,8,0,0,0,-4
32021,202007,8,0,0,0,0
32021,202008,8,0,0,0,0
32021,202009,8,0,0,0,0
32021,202010,7,1,0,1,-1
32022,201901,1187,0,0,0,0
32022,201902,1090,0,0,0,-97
32022,201903,959,0,0,0,-131
32022,201904,917,0,0,0,-42
32022,201905,864,0,0,0,-53
32022,201906,837,0,0,0,-27
32022,201907,863,0,0,0,26
32022,201908,813,0,0,0,-50
32022,201909,827,0,0,0,14
32022,201910,837,0,0,0,10
32022,201911,838,0,0,0,1
32022,201912,842,0,0,0,4
32022,202001,824,0,0,0,-18
32022,202002,927,0,0,0,103
32022,202003,922,0,0,0,-5
32022,202004,936,0,0,0,14
32022,202005,949,0,0,0,13
32022,202006,1005,2,0,0,56
32022,202007,921,14,2,4,-84
32022,202008,925,10,3,3,4
32022,202009,910,4,0,2,-15
32022,202010,920,30,3,8,10
32023,201901,548,0,0,0,0
32023,201902,541,0,0,0,-7
32023,201903,559,0,0,0,18
32023,201904,564,0,0,0,5
32023,201905,591,0,0,0,27
32023,201906,584,0,0,0,-7
32023,201907,583,0,0,0,-1
32023,201908,576,0,0,0,-7
32023,201909,584,0,0,0,8
32023,201910,579,0,0,0,-5
32023,201911,573,0,0,0,-6
32023,201912,582,0,0,0,9
32023,202001,583,0,0,0,1
32023,202002,581,0,0,0,-2
32023,202003,581,0,0,0,0
32023,202004,579,0,0,0,-2
32023,202005,573,0,0,0,-6
32023,202006,567,6,0,5,-6
32023,202007,573,1,0,1,6
32023,202008,577,10,3,4,4
32023,202009,576,5,0,0,-1
32023,202010,564,2,0,1,-12
32024,201901,4350,0,0,0,0
32024,201902,4380,0,0,0,30
32024,201903,4421,0,0,0,41
32024,201904,4488,0,0,0,67
32024,201905,4487,0,0,0,-1
32024,201906,4552,0,0,0,65
32024,201907,4537,0,0,0,-15
32024,201908,4522,0,0,0,-15
32024,201909,4508,0,0,0,-14
32024,201910,4789,0,0,0,281
32024,201911,4914,0,0,0,125
32024,201912,4613,0,0,0,-301
32024,202001,4737,0,0,0,124
32024,202002,4797,0,0,0,60
32024,202003,4761,1,0,0,-36
32024,202004,4674,4,0,1,-87
32024,202005,4645,8,1,4,-29
32024,202006,4615,31,6,11,-30
32024,202007,4660,16,2,8,45
32024,202008,4599,42,4,14,-61
32024,202009,4626,26,4,8,27
32024,202010,4707,38,4,12,81
32025,201901,446,0,0,0,0
32025,201902,453,0,0,0,7
32025,201903,478,0,0,0,25
32025,201904,462,0,0,0,-16
32025,201905,512,0,0,0,50
32025,201906,532,0,0,0,20
32025,201907,530,0,0,0,-2
32025,201908,556,0,0,0,26
32025,201909,529,0,0,0,-27
32025,201910,486,0,0,0,-43
32025,201911,466,0,0,0,-20
32025,201912,451,0,0,0,-15
32025,202001,505,0,0,0,54
32025,202002,533,0,0,0,28
32025,202003,556,0,0,0,23
32025,202004,541,0,0,0,-15
32025,202005,547,3,0,1,6
32025,202006,548,4,2,4,1
32025,202007,524,2,1,0,-24
32025,202008,530,7,2,4,6
32025,202009,513,9,3,4,-17
32025,202010,520,4,1,1,7
32026,201901,7113,0,0,0,0
32026,201902,7435,0,0,0,322
32026,201903,7368,0,0,0,-67
32026,201904,7149,0,0,0,-219
32026,201905,6932,0,0,0,-217
32026,201906,6880,0,0,0,-52
32026,201907,7060,0,0,0,180
32026,201908,7059,0,0,0,-1
32026,201909,6364,0,0,0,-695
32026,201910,6059,0,0,0,-305
32026,201911,6549,0,0,0,490
32026,201912,6767,0,0,0,218
32026,202001,6526,0,0,0,-241
32026,202002,6349,0,0,0,-177
32026,202003,6180,0,0,0,-169
32026,202004,5624,0,0,0,-556
32026,202005,5596,2,0,2,-28
32026,202006,5640,8,1,0,44
32026,202007,5679,22,3,2,39
32026,202008,6013,21,1,4,334
32026,202009,5798,6,1,0,-215
32026,202010,5869,35,1,4,71
32027,201901,1578,0,0,0,0
32027,201902,1700,0,0,0,122
32027,201903,1865,0,0,0,165
32027,201904,1919,0,0,0,54
32027,201905,1984,0,0,0,65
32027,201906,1963,0,0,0,-21
32027,201907,1999,0,0,0,36
32027,201908,1703,0,0,0,-296
32027,201909,1757,0,0,0,54
32027,201910,1841,0,0,0,84
32027,201911,1890,0,0,0,49
32027,201912,1650,0,0,0,-240
32027,202001,1721,0,0,0,71
32027,202002,1822,0,0,0,101
32027,202003,1772,0,0,0,-50
32027,202004,1699,0,0,0,-73
32027,202005,1719,0,0,0,20
32027,202006,1809,0,0,0,90
32027,202007,1750,1,0,0,-59
32027,202008,1753,0,0,0,3
32027,202009,1754,0,0,0,1
32027,202010,1754,0,0,0,0
32028,201901,2,0,0,0,0
32028,201902,1,0,0,0,-1
32028,201903,1,0,0,0,0
32028,201904,1,0,0,0,0
32028,201905,1,0,0,0,0
32028,201906,1,0,0,0,0
32028,201907,1,0,0,0,0
32028,201908,1,0,0,0,0
32028,201909,1,0,0,0,0
32028,201910,1,0,0,0,0
32028,201911,1,0,0,0,0
32028,201912,1,0,0,0,0
32028,202001,1,0,0,0,0
32028,202002,1,0,0,0,0
32028,202003,1,0,0,0,0
32028,202004,1,0,0,0,0
32028,202005,1,0,0,0,0
32028,202006,1,0,0,0,0
32028,202007,1,1,0,1,0
32028,202008,4,0,0,0,3
32028,202009,4,0,0,0,0
32028,202010,4,0,0,0,0
32029,201901,2385,0,0,0,0
32029,201902,2399,0,0,0,14
32029,201903,2388,0,0,0,-11
32029,201904,2392,0,0,0,4
32029,201905,2376,0,0,0,-16
32029,201906,2417,0,0,0,41
32029,201907,2434,0,0,0,17
32029,201908,2427,0,0,0,-7
32029,201909,2394,0,0,0,-33
32029,201910,2403,0,0,0,9
32029,201911,2382,0,0,0,-21
32029,201912,2356,0,0,0,-26
32029,202001,2326,0,0,0,-30
32029,202002,2356,0,0,0,30
32029,202003,2351,0,0,0,-5
32029,202004,2325,1,0,0,-26
32029,202005,2328,0,0,0,3
32029,202006,2312,1,0,1,-16
32029,202007,2329,20,2,4,17
32029,202008,2313,21,6,9,-16
32029,202009,2321,4,2,4,8
32029,202010,2381,10,1,2,60
32030,201901,86,0,0,0,0
32030,201902,87,0,0,0,1
32030,201903,94,0,0,0,7
32030,201904,93,0,0,0,-1
32030,201905,91,0,0,0,-2
32030,201906,99,0,0,0,8
32030,201907,98,0,0,0,-1
32030,201908,97,0,0,0,-1
32030,201909,95,0,0,0,-2
32030,201910,100,0,0,0,5
32030,201911,97,0,0,0,-3
32030,201912,103,0,0,0,6
32030,202001,98,0,0,0,-5
32030,202002,100,0,0,0,2
32030,202003,103,0,0,0,3
32030,202004,103,0,0,0,0
32030,202005,105,0,0,0,2
32030,202006,103,0,0,0,-2
32030,202007,101,1,0,0,-2
32030,202008,103,6,0,0,2
32030,202009,115,2,0,0,12
32030,202010,112,7,0,1,-3
32031,201901,213,0,0,0,0
32031,201902,220,0,0,0,7
32031,201903,230,0,0,0,10
32031,201904,243,0,0,0,13
32031,201905,235,0,0,0,-8
32031,201906,243,0,0,0,8
32031,201907,236,0,0,0,-7
32031,201908,227,0,0,0,-9
32031,201909,223,0,0,0,-4
32031,201910,222,0,0,0,-1
32031,201911,222,0,0,0,0
32031,201912,215,0,0,0,-7
32031,202001,216,0,0,0,1
32031,202002,214,0,0,0,-2
32031,202003,212,0,0,0,-2
32031,202004,219,0,0,0,7
32031,202005,214,0,0,0,-5
32031,202006,221,0,0,0,7
32031,202007,220,5,0,1,-1
32031,202008,239,1,0,1,19
32031,202009,238,0,0,0,-1
32031,202010,236,2,1,1,-2
32032,201901,5886,0,0,0,0
32032,201902,5825,0,0,0,-61
32032,201903,6024,0,0,0,199
32032,201904,6134,0,0,0,110
32032,201905,5979,0,0,0,-155
32032,201906,6000,0,0,0,21
32032,201907,5985,0,0,0,-15
32032,201908,6009,0,0,0,24
32032,201909,6089,0,0,0,80
32032,201910,6080,0,0,0,-9
32032,201911,6017,0,0,0,-63
32032,201912,5863,0,0,0,-154
32032,202001,5918,0,0,0,55
32032,202002,5964,0,0,0,46
32032,202003,5944,0,0,0,-20
32032,202004,5817,0,0,0,-127
32032,202005,5298,10,1,3,-519
32032,202006,5227,8,1,3,-71
32032,202007,5182,18,2,6,-45
32032,202008,5218,29,3,6,36
32032,202009,5300,23,4,7,82
32032,202010,5367,41,4,9,67
32033,201901,134,0,0,0,0
32033,201902,135,0,0,0,1
32033,201903,135,0,0,0,0
32033,201904,135,0,0,0,0
32033,201905,136,0,0,0,1
32033,201906,148,0,0,0,12
32033,201907,148,0,0,0,0
32033,201908,143,0,0,0,-5
32033,201909,147,0,0,0,4
32033,201910,149,0,0,0,2
32033,201911,146,0,0,0,-3
32033,201912,146,0,0,0,0
32033,202001,146,0,0,0,0
32033,202002,149,0,0,0,3
32033,202003,151,0,0,0,2
32033,202004,149,0,0,0,-2
32033,202005,150,0,0,0,1
32033,202006,151,0,0,0,1
32033,202007,151,0,0,0,0
32033,202008,156,0,0,0,5
32033,202009,157,1,1,0,1
32033,202010,154,0,0,0,-3
32034,201901,1137,0,0,0,0
32034,201902,1144,0,0,0,7
32034,201903,1155,0,0,0,11
32034,201904,1158,0,0,0,3
32034,201905,1164,0,0,0,6
32034,201906,1171,0,0,0,7
32034,201907,1179,0,0,0,8
32034,201908,1186,0,0,0,7
32034,201909,1208,0,0,0,22
32034,201910,1205,0,0,0,-3
32034,201911,1249,0,0,0,44
32034,201912,1261,0,0,0,12
32034,202001,1253,0,0,0,-8
32034,202002,1263,0,0,0,10
32034,202003,1253,0,0,0,-10
32034,202004,1258,0,0,0,5
32034,202005,1257,4,0,1,-1
32034,202006,1242,1,0,1,-15
32034,202007,1229,36,4,5,-13
32034,202008,1238,90,6,11,9
32034,202009,1233,28,0,2,-5
32034,202010,1208,30,1,1,-25
32035,201901,71,0,0,0,0
32035,201902,74,0,0,0,3
32035,201903,73,0,0,0,-1
32035,201904,82,0,0,0,9
32035,201905,65,0,0,0,-17
32035,201906,101,0,0,0,36
32035,201907,71,0,0,0,-30
32035,201908,65,0,0,0,-6
32035,201909,66,0,0,0,1
32035,201910,82,0,0,0,16
32035,201911,82,0,0,0,0
32035,201912,84,0,0,0,2
32035,202001,72,0,0,0,-12
32035,202002,74,0,0,0,2
32035,202003,73,0,0,0,-1
32035,202004,69,0,0,0,-4
32035,202005,67,0,0,0,-2
32035,202006,65,2,0,1,-2
32035,202007,72,10,1,4,7
32035,202008,75,14,1,6,3
32035,202009,94,1,2,0,19
32035,202010,73,4,0,2,-21
32036,201901,4382,0,0,0,0
32036,201902,4377,0,0,0,-5
32036,201903,4369,0,0,0,-8
32036,201904,4337,0,0,0,-32
32036,201905,4179,0,0,0,-158
32036,201906,4170,0,0,0,-9
32036,201907,4216,0,0,0,46
32036,201908,4210,0,0,0,-6
32036,201909,4232,0,0,0,22
32036,201910,4207,0,0,0,-25
32036,201911,4067,0,0,0,-140
32036,201912,4009,0,0,0,-58
32036,202001,3896,0,0,0,-113
32036,202002,3989,1,0,0,93
32036,202003,4062,2,0,0,73
32036,202004,4034,1,1,1,-28
32036,202005,4073,15,1,3,39
32036,202006,3940,15,1,2,-133
32036,202007,3930,25,2,8,-10
32036,202008,3844,37,6,15,-86
32036,202009,3743,43,8,14,-101
32036,202010,3579,33,2,4,-164
32037,201901,8376,0,0,0,0
32037,201902,8595,0,0,0,219
32037,201903,8251,0,0,0,-344
32037,201904,8207,0,0,0,-44
32037,201905,7549,0,0,0,-658
32037,201906,7512,0,0,0,-37
32037,201907,7455,0,0,0,-57
32037,201908,7722,0,0,0,267
32037,201909,7900,0,0,0,178
32037,201910,8141,0,0,0,241
32037,201911,8288,0,0,0,147
32037,201912,8659,0,0,0,371
32037,202001,9190,0,0,0,531
32037,202002,9519,0,0,0,329
32037,202003,9530,0,0,0,11
32037,202004,9420,0,0,0,-110
32037,202005,8448,0,0,0,-972
32037,202006,8055,4,0,1,-393
32037,202007,8196,18,2,10,141
32037,202008,8320,11,5,8,124
32037,202009,8841,6,1,1,521
32037,202010,8874,18,2,8,33
32038,201901,685,0,0,0,0
32038,201902,644,0,0,0,-41
32038,201903,637,0,0,0,-7
32038,201904,627,0,0,0,-10
32038,201905,620,0,0,0,-7
32038,201906,662,0,0,0,42
32038,201907,661,0,0,0,-1
32038,201908,642,0,0,0,-19
32038,201909,617,0,0,0,-25
32038,201910,647,0,0,0,30
32038,201911,636,0,0,0,-11
32038,201912,609,0,0,0,-27
32038,202001,631,0,0,0,22
32038,202002,660,0,0,0,29
32038,202003,744,0,0,0,84
32038,202004,677,1,0,1,-67
32038,202005,681,6,0,2,4
32038,202006,793,7,2,3,112
32038,202007,867,21,4,4,74
32038,202008,887,18,4,8,20
32038,202009,900,31,11,16,13
32038,202010,993,36,8,12,93
32039,201901,4796,0,0,0,0
32039,201902,4828,0,0,0,32
32039,201903,4843,0,0,0,15
32039,201904,4892,0,0,0,49
32039,201905,4843,0,0,0,-49
32039,201906,4941,0,0,0,98
32039,201907,4872,0,0,0,-69
32039,201908,4734,0,0,0,-138
32039,201909,4697,0,0,0,-37
32039,201910,4795,0,0,0,98
32039,201911,4871,0,0,0,76
32039,201912,4665,0,0,0,-206
32039,202001,4575,0,0,0,-90
32039,202002,4618,0,0,0,43
32039,202003,4552,0,0,0,-66
32039,202004,4475,4,0,1,-77
32039,202005,4435,20,6,8,-40
32039,202006,4421,20,3,12,-14
32039,202007,4396,48,7,12,-25
32039,202008,4414,62,7,15,18
32039,202009,4453,62,8,19,39
32039,202010,4488,68,12,22,35
32040,201901,440,0,0,0,0
32040,201902,453,0,0,0,13
32040,201903,437,0,0,0,-16
32040,201904,425,0,0,0,-12
32040,201905,422,0,0,0,-3
32040,201906,417,0,0,0,-5
32040,201907,420,0,0,0,3
32040,201908,405,0,0,0,-15
32040,201909,413,0,0,0,8
32040,201910,417,0,0,0,4
32040,201911,405,0,0,0,-12
32040,201912,405,0,0,0,0
32040,202001,407,0,0,0,2
32040,202002,424,0,0,0,17
32040,202003,405,0,0,0,-19
32040,202004,412,0,0,0,7
32040,202005,394,1,0,1,-18
32040,202006,403,5,3,3,9
32040,202007,402,11,2,8,-1
32040,202008,402,12,4,6,0
32040,202009,403,10,2,4,1
32040,202010,403,7,0,3,0
32041,201901,15,0,0,0,0
32041,201902,15,0,0,0,0
32041,201903,17,0,0,0,2
32041,201904,10,0,0,0,-7
32041,201905,11,0,0,0,1
32041,201906,10,0,0,0,-1
32041,201907,9,0,0,0,-1
32041,201908,7,0,0,0,-2
32041,201909,8,0,0,0,1
32041,201910,12,0,0,0,4
32041,201911,12,0,0,0,0
32041,201912,11,0,0,0,-1
32041,202001,7,0,0,0,-4
32041,202002,7,0,0,0,0
32041,202003,6,0,0,0,-1
32041,202004,4,0,0,0,-2
32041,202005,4,0,0,0,0
32041,202006,6,0,0,0,2
32041,202007,6,5,0,0,0
32041,202008,6,3,1,1,0
32041,202009,7,2,0,1,1
32041,202010,7,0,0,0,0
32042,201901,5365,0,0,0,0
32042,201902,5525,0,0,0,160
32042,201903,5652,0,0,0,127
32042,201904,5610,0,0,0,-42
